"[Account_Value]","[Account_Name]","[Account_Description]","[Account_Type]","[Account_Sign]","[Account_Document]","[Account_Summary]","[Default_Account]","[Account_Parent]","[Balance Sheet]","[Balance Sheet_Name]","[US 1120 Balance Sheet]","US 1120 Balance Sheet_Name","[Profit & Loss]","[Profit & Loss_Name]","[US 1120 Income Statement]","[US 1120 Income Statement_Name]","[Cash Flow]","[Cash Flow_Name]"
9272,"Verbindl. Wechselbegebung/-übertr.v.UN","Verbindl. Wechselbegebung/-übertr.v.UN","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9273,"Verbindl. Bürgsch.,Wechsel-/Scheckbürg.","Verbindl. Bürgsch.,Wechsel-/Scheckbürg.","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9274,"Verbindl. Bürgsch.,Wechsel-/Scheckb.vUN","Verbindl. Bürgsch.,Wechsel-/Scheckb.vUN","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9275,"Verbindl.a. Gewährleistungsverträgen","Verbindl.a. Gewährleistungsverträgen","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9276,"Verbindl. Gewährleist.-vertrag v.UN","Verbindl. Gewährleist.-vertrag v.UN","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9277,"Haftung fremde Verbindlichkeiten","Haftung fremde Verbindlichkeiten","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9278,"Haftung fremde Verbindlichk.gg.verb.UN","Haftung fremde Verbindlichk.gg.verb.UN","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9280,"Gegenkonto zu Konten 9281-9284","Gegenkonto zu Konten 9281-9284","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9281,"Verpflichtungen Leasing u.Mietverträgen","Verpflichtungen Leasing u.Mietverträgen","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9282,"Verpflichtungen Leasing-/Mietvertr.v.UN","Verpflichtungen Leasing-/Mietvertr.v.UN","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9283,"Andere Verpflichtungen gem.§285 Nr3 HGB","Andere Verpflichtungen gem.§285 Nr3 HGB","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9284,"Andere Verpflichtungen §285 Nr3 HGB v.U","Andere Verpflichtungen §285 Nr3 HGB v.U","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9290,"Statistisches Konto steuerfreie Auslagen","Statistisches Konto steuerfreie Auslagen","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9291,"Gegenkonto zu 9290","Gegenkonto zu 9290","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9292,"Statistisches Konto Fremdgeld","Statistisches Konto Fremdgeld","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9293,"Gegenkonto zu 9292","Gegenkonto zu 9292","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9410,"Ausstehende Einlage §26 DMBilG n.eingef.","Ausstehende Einlage §26 DMBilG n.eingef.","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9411,"Ausstehende Einlage §26 DMBilG eingefor.","Ausstehende Einlage §26 DMBilG eingefor.","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9413,"Ingangsetzung/Erweiterung § 31 DMBilG","Ingangsetzung/Erweiterung § 31 DMBilG","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9415,"Nichtentgeltl. erw. immat.VG § 31 DMBilG","Nichtentgeltl. erw. immat.VG § 31 DMBilG","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9416,"Nutzungsrechte §9 III,2 DMBilG","Nutzungsrechte §9 III,2 DMBilG","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9420,"Ford. a. Ausgleichsverbind. § 25 DMBilG","Ford. a. Ausgleichsverbind. § 25 DMBilG","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9421,"Ford. a.Ausgl.verb. § 25 DMBilG (bis 1J)","Ford. a.Ausgl.verb. § 25 DMBilG (bis 1J)","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9422,"Ford. a.Ausgl.verb. § 25 DMBilG (g. 1 J)","Ford. a.Ausgl.verb. § 25 DMBilG (g. 1 J)","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9426,"Eingeford. Einlagen gem.§26 Abs.3 DMBilG","Eingeford. Einlagen gem.§26 Abs.3 DMBilG","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9427,"Ausgleichsforderungen §24 DMBilG","Ausgleichsforderungen §24 DMBilG","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9428,"Ausgleichsforderungen §24 DMBilG(b.1J)","Ausgleichsforderungen §24 DMBilG(b.1J)","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9429,"Ausgleichsforderungen §24 DMBilG(g.1J)","Ausgleichsforderungen §24 DMBilG(g.1J)","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9430,"Ford. nach d. VermG.§7 Abs.6 DMBilG","Ford. nach d. VermG.§7 Abs.6 DMBilG","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9431,"Ford. nach d. VermG.§7 Abs.6 DMBilG b.1J","Ford. nach d. VermG.§7 Abs.6 DMBilG b.1J","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9432,"Ford. nach d. VermG.§7 Abs.6 DMBilG g.1J","Ford. nach d. VermG.§7 Abs.6 DMBilG g.1J","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9433,"Vermögensvorteile §31 I Ziff.3 DMBilG","Vermögensvorteile §31 I Ziff.3 DMBilG","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9434,"Kapitalentwertungskonto","Kapitalentwertungskonto","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9435,"Kapitalentwertungskonto §28 I DMBilG","Kapitalentwertungskonto §28 I DMBilG","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9436,"Kapitalentwertungskonto §26 IV DMBilG","Kapitalentwertungskonto §26 IV DMBilG","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9438,"Verlust Rückstellungsb. §17 DMBilG","Verlust Rückstellungsb. §17 DMBilG","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9440,"Beteiligungsentwertung §24 V DMBilG","Beteiligungsentwertung §24 V DMBilG","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9445,"Vorläufige Gewinnrückl.§31 I DMBilG","Vorläufige Gewinnrückl.§31 I DMBilG","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9446,"Sonderrücklage § 7 VI 2 DMBilG","Sonderrücklage § 7 VI 2 DMBilG","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9447,"Sonderrücklage §17 IV 3 DMBilG","Sonderrücklage §17 IV 3 DMBilG","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9448,"Sonderrücklage §24 V 3 DMBilG","Sonderrücklage §24 V 3 DMBilG","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9449,"Sonderrücklage §27 II 3 DMBilG","Sonderrücklage §27 II 3 DMBilG","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9450,"Rückstellg.Umweltbeeintr. §17 II DMBilG","Rückstellg.Umweltbeeintr. §17 II DMBilG","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9451,"Nachrangiges Kapital §16 III,2 DMBilG","Nachrangiges Kapital §16 III,2 DMBilG","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9453,"Erhöhung Aktivposten § 36 DMBilG","Erhöhung Aktivposten § 36 DMBilG","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9454,"Verminderung Aktivposten §36 DMBilG","Verminderung Aktivposten §36 DMBilG","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9455,"Erhöhung Passivposten §36 DMBilG","Erhöhung Passivposten §36 DMBilG","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9456,"Verminderung Passivposten §36 DMBilG","Verminderung Passivposten §36 DMBilG","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9457,"Verb. a. Ausgleichsford. §24 DMBilG","Verb. a. Ausgleichsford. §24 DMBilG","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9458,"Verb.a. Ausgl.ford. §24 (bis 1 Jahr)","Verb.a. Ausgl.ford. §24 (bis 1 Jahr)","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9459,"Verb.a. Ausgl.ford. §24 (1-5 Jahre)","Verb.a. Ausgl.ford. §24 (1-5 Jahre)","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9460,"Verb.a. Ausgl.ford. §24 (g. 5 Jahre)","Verb.a. Ausgl.ford. §24 (g. 5 Jahre)","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9462,"Verbindlichkeiten gg.verb.UN §26DMBilG","Verbindlichkeiten gg.verb.UN §26DMBilG","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9463,"Verbindl. verb. UN §26 DMBilG (b.1 J)","Verbindl. verb. UN §26 DMBilG (b.1 J)","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9464,"Verbindl. verb. UN §26 DMBilG (1-5 J)","Verbindl. verb. UN §26 DMBilG (1-5 J)","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9465,"Verbindl. verb. UN §26 DMBilG (g. 5 J)","Verbindl. verb. UN §26 DMBilG (g. 5 J)","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9467,"Ausgleichsverbindl.§25 I DMBilG","Ausgleichsverbindl.§25 I DMBilG","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9468,"Ausgleichsverbindl. §25 I DMBilG (b.1J)","Ausgleichsverbindl. §25 I DMBilG (b.1J)","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9469,"Ausgleichsverbindl. §25 I DMBilG (1-5J)","Ausgleichsverbindl. §25 I DMBilG (1-5J)","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9470,"Ausgleichsverbindl. §25 I DMBilG (g.5J)","Ausgleichsverbindl. §25 I DMBilG (g.5J)","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9472,"Verbindl. n. VermG. §7 Abs.6 DMBilG","Verbindl. n. VermG. §7 Abs.6 DMBilG","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9473,"Verbindl. n. VermG. §7 Abs.6 DMBilG b.1J","Verbindl. n. VermG. §7 Abs.6 DMBilG b.1J","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9474,"Verbindl. n. VermG. §7 Abs.6 DMBilG 1-5J","Verbindl. n. VermG. §7 Abs.6 DMBilG 1-5J","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9475,"Verbindl. n. VermG. §7 Abs.6 DMBilG g.5J","Verbindl. n. VermG. §7 Abs.6 DMBilG g.5J","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9476,"Verb.Rückzahlverpfl.§17 IVa DMBilG","Verb.Rückzahlverpfl.§17 IVa DMBilG","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9477,"Verb.Rückzahlverpfl.§17 IVa DMBilG b.1J","Verb.Rückzahlverpfl.§17 IVa DMBilG b.1J","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9478,"Verb.Rückzahlverpfl.§17 IVa DMBilG 1-5J","Verb.Rückzahlverpfl.§17 IVa DMBilG 1-5J","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9479,"Verb.Rückzahlverpfl.§17 IVa DMBilG g.5J","Verb.Rückzahlverpfl.§17 IVa DMBilG g.5J","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9480,"Aufl. Kapitalentwertung § 28 II DMBilG","Aufl. Kapitalentwertung § 28 II DMBilG","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9481,"Entn. vorl. Gewinnrückl.§31 VI DMBilG","Entn. vorl. Gewinnrückl.§31 VI DMBilG","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9482,"Entnahmen aus Sonderrücklagen","Entnahmen aus Sonderrücklagen","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9486,"Abschr. Ausgleichsforderungen DMBilG","Abschr. Ausgleichsforderungen DMBilG","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9487,"Erträge a.Auflösung Rückstellung. DMBilG","Erträge a.Auflösung Rückstellung. DMBilG","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9500,"Anteil für Konto 0900","Anteil für Konto 0900","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9501,"Anteil für Konto 0901","Anteil für Konto 0901","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9502,"Anteil für Konto 0902","Anteil für Konto 0902","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9503,"Anteil für Konto 0903","Anteil für Konto 0903","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9504,"Anteil für Konto 0904","Anteil für Konto 0904","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9505,"Anteil für Konto 0905","Anteil für Konto 0905","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9506,"Anteil für Konto 0906","Anteil für Konto 0906","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9507,"Anteil für Konto 0907","Anteil für Konto 0907","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9508,"Anteil für Konto 0908","Anteil für Konto 0908","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9509,"Anteil für Konto 0909","Anteil für Konto 0909","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9510,"Anteil für Konto 0910","Anteil für Konto 0910","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9511,"Anteil für Konto 0911","Anteil für Konto 0911","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9512,"Anteil für Konto 0912","Anteil für Konto 0912","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9513,"Anteil für Konto 0913","Anteil für Konto 0913","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9514,"Anteil für Konto 0914","Anteil für Konto 0914","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9515,"Anteil für Konto 0915","Anteil für Konto 0915","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9516,"Anteil für Konto 0916","Anteil für Konto 0916","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9517,"Anteil für Konto 0917","Anteil für Konto 0917","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9518,"Anteil für Konto 0918","Anteil für Konto 0918","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9519,"Anteil für Konto 0919","Anteil für Konto 0919","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9520,"Anteil für Konto 0920","Anteil für Konto 0920","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9521,"Anteil für Konto 0921","Anteil für Konto 0921","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9522,"Anteil für Konto 0922","Anteil für Konto 0922","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9523,"Anteil für Konto 0923","Anteil für Konto 0923","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9524,"Anteil für Konto 0924","Anteil für Konto 0924","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9525,"Anteil für Konto 0925","Anteil für Konto 0925","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9526,"Anteil für Konto 0926","Anteil für Konto 0926","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9527,"Anteil für Konto 0927","Anteil für Konto 0927","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9528,"Anteil für Konto 0928","Anteil für Konto 0928","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9529,"Anteil für Konto 0929","Anteil für Konto 0929","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9530,"Anteil für Konto 0830","Anteil für Konto 0830","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9531,"Anteil für Konto 0831","Anteil für Konto 0831","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9532,"Anteil für Konto 0832","Anteil für Konto 0832","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9533,"Anteil für Konto 0833","Anteil für Konto 0833","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9534,"Anteil für Konto 0834","Anteil für Konto 0834","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9535,"Anteil für Konto 0835","Anteil für Konto 0835","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9536,"Anteil für Konto 0836","Anteil für Konto 0836","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9537,"Anteil für Konto 0837","Anteil für Konto 0837","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9538,"Anteil für Konto 0838","Anteil für Konto 0838","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9539,"Anteil für Konto 0839","Anteil für Konto 0839","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9540,"Anteil für Konto 0810","Anteil für Konto 0810","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9541,"Anteil für Konto 0811","Anteil für Konto 0811","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9542,"Anteil für Konto 0812","Anteil für Konto 0812","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9543,"Anteil für Konto 0813","Anteil für Konto 0813","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9544,"Anteil für Konto 0814","Anteil für Konto 0814","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9545,"Anteil für Konto 0815","Anteil für Konto 0815","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9546,"Anteil für Konto 0816","Anteil für Konto 0816","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9547,"Anteil für Konto 0817","Anteil für Konto 0817","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9548,"Anteil für Konto 0818","Anteil für Konto 0818","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9549,"Anteil für Konto 0819","Anteil für Konto 0819","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9550,"Anteil für Konto 9810","Anteil für Konto 9810","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9551,"Anteil für Konto 9811","Anteil für Konto 9811","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9552,"Anteil für Konto 9812","Anteil für Konto 9812","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9553,"Anteil für Konto 9813","Anteil für Konto 9813","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9554,"Anteil für Konto 9814","Anteil für Konto 9814","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9555,"Anteil für Konto 9815","Anteil für Konto 9815","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9556,"Anteil für Konto 9816","Anteil für Konto 9816","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9557,"Anteil für Konto 9817","Anteil für Konto 9817","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9558,"Anteil für Konto 9818","Anteil für Konto 9818","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9559,"Anteil für Konto 9819","Anteil für Konto 9819","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9560,"Anteil für Konto 9820","Anteil für Konto 9820","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9561,"Anteil für Konto 9821","Anteil für Konto 9821","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9562,"Anteil für Konto 9822","Anteil für Konto 9822","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9563,"Anteil für Konto 9823","Anteil für Konto 9823","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9564,"Anteil für Konto 9824","Anteil für Konto 9824","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9565,"Anteil für Konto 9825","Anteil für Konto 9825","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9566,"Anteil für Konto 9826","Anteil für Konto 9826","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9567,"Anteil für Konto 9827","Anteil für Konto 9827","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9568,"Anteil für Konto 9828","Anteil für Konto 9828","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9569,"Anteil für Konto 9829","Anteil für Konto 9829","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9570,"Anteil für Konto 0870","Anteil für Konto 0870","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9571,"Anteil für Konto 0871","Anteil für Konto 0871","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9572,"Anteil für Konto 0872","Anteil für Konto 0872","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9573,"Anteil für Konto 0873","Anteil für Konto 0873","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9574,"Anteil für Konto 0874","Anteil für Konto 0874","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9575,"Anteil für Konto 0875","Anteil für Konto 0875","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9576,"Anteil für Konto 0876","Anteil für Konto 0876","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9577,"Anteil für Konto 0877","Anteil für Konto 0877","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9578,"Anteil für Konto 0878","Anteil für Konto 0878","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9579,"Anteil für Konto 0879","Anteil für Konto 0879","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9580,"Anteil für Konto 0880","Anteil für Konto 0880","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9581,"Anteil für Konto 0881","Anteil für Konto 0881","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9582,"Anteil für Konto 0882","Anteil für Konto 0882","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9583,"Anteil für Konto 0883","Anteil für Konto 0883","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9584,"Anteil für Konto 0884","Anteil für Konto 0884","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9585,"Anteil für Konto 0885","Anteil für Konto 0885","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9586,"Anteil für Konto 0886","Anteil für Konto 0886","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9587,"Anteil für Konto 0887","Anteil für Konto 0887","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9588,"Anteil für Konto 0888","Anteil für Konto 0888","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9589,"Anteil für Konto 0889","Anteil für Konto 0889","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9590,"Anteil für Konto 0890","Anteil für Konto 0890","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9591,"Anteil für Konto 0891","Anteil für Konto 0891","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9592,"Anteil für Konto 0892","Anteil für Konto 0892","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9593,"Anteil für Konto 0893","Anteil für Konto 0893","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9594,"Anteil für Konto 0894","Anteil für Konto 0894","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9595,"Anteil für Konto 0895","Anteil für Konto 0895","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9596,"Anteil für Konto 0896","Anteil für Konto 0896","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9597,"Anteil für Konto 0897","Anteil für Konto 0897","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9598,"Anteil für Konto 0898","Anteil für Konto 0898","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9599,"Anteil für Konto 0899","Anteil für Konto 0899","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9610,"Tätigkeitsvergütung","Tätigkeitsvergütung","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9620,"Tantieme","Tantieme","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9630,"Darlehensverzinsung","Darlehensverzinsung","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9640,"Gebrauchsüberlassung","Gebrauchsüberlassung","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9650,"Sonstige Vergütungen","Sonstige Vergütungen","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9690,"Restanteil","Restanteil","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9710,"Tätigkeitsvergütung","Tätigkeitsvergütung","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9720,"Tantieme","Tantieme","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9730,"Darlehensverzinsung","Darlehensverzinsung","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9740,"Gebrauchsüberlassung","Gebrauchsüberlassung","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9750,"Sonstige Vergütungen","Sonstige Vergütungen","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9780,"Anteil für Konto 9840","Anteil für Konto 9840","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9781,"Anteil für Konto 9841","Anteil für Konto 9841","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9782,"Anteil für Konto 9842","Anteil für Konto 9842","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9783,"Anteil für Konto 9843","Anteil für Konto 9843","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9784,"Anteil für Konto 9844","Anteil für Konto 9844","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9785,"Anteil für Konto 9845","Anteil für Konto 9845","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9786,"Anteil für Konto 9846","Anteil für Konto 9846","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9787,"Anteil für Konto 9847","Anteil für Konto 9847","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9788,"Anteil für Konto 9848","Anteil für Konto 9848","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9789,"Anteil für Konto 9849","Anteil für Konto 9849","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9790,"Restanteil","Restanteil","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9810,"Gesellschafter-Darlehen","Gesellschafter-Darlehen","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9820,"Verlust-/Vortragskonto","Verlust-/Vortragskonto","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9830,"Verr.kto für Einzahlungsverpflichtungen","Verr.kto für Einzahlungsverpflichtungen","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9840,"Gesellschafter-Darlehen","Gesellschafter-Darlehen","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9850,"Verr.kto für Einzahlungsverpflichtungen","Verr.kto für Einzahlungsverpflichtungen","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9860,"Einzahlungsverpfl. p. haft. Gesellsch.","Einzahlungsverpfl. p. haft. Gesellsch.","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9870,"Einzahlungsverpfl. Kommanditisten","Einzahlungsverpfl. Kommanditisten","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9880,"Ausgleichsposten f. aktiv. eig. Anteile","Ausgleichsposten f. aktiv. eig. Anteile","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9882,"Ausgleichsposten f. aktiv. Bilanz.hilfen","Ausgleichsposten f. aktiv. Bilanz.hilfen","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9887,"Steueraufwand der Gesellschafter","Steueraufwand der Gesellschafter","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9889,"Gegenkonto zu 9887","Gegenkonto zu 9887","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9890,"Statist. Konto für passive Lohnveredel.","Statist. Konto für passive Lohnveredel.","Owner's Equity",,"Yes","No",,,,,,,,,,,,
9899,"Gegenkonto zu 9890","Gegenkonto zu 9890","Owner's Equity",,"Yes","No",,,,,,,,,,,,
