[Account_Value],[Account_Name],[Account_Description],[Account_Type],[Account_Sign],[Account_Document],[Account_Summary],[Default_Account],[Account_Parent],[Balance Sheet],[Balance Sheet_Name],[US 1120 Balance Sheet],US 1120 Balance Sheet_Name,[Profit & Loss],[Profit & Loss_Name],[US 1120 Income Statement],[US 1120 Income Statement_Name],[Cash Flow],[Cash Flow_Name]
93100,COSTUL PRODUCTIEI OBTINUTE ,COSTUL PRODUCTIEI OBTINUTE ,Memo,Natural,,No,,931,3,S,931,#N/A,C,#¡REF!,931,93100,704
93300,COSTUL PRODUCTIEI IN CURS DE EXECUTIE ,COSTUL PRODUCTIEI IN CURS DE EXECUTIE ,Memo,Natural,,No,,933,3,S,933,#N/A,C,#¡REF!,933,93300,705
20710,FOND COMERCIAL POZITIV,FOND COMERCIAL POZITIV,Asset,B,,No,,2071,6,S,207,2071,B,O,207,20710,706
28010,AMORTIZ.CHELT.DE CONSTITUIRE,AMORTIZ.CHELT.DE CONSTITUIRE,Asset,B,,No,,2801,6,S,280,2801,B,O,280,28010,707
28030,AMORTIZ.CHELT.DE DEZVOLTARE,AMORTIZ.CHELT.DE DEZVOLTARE,Asset,B,,No,,2803,6,S,280,2803,B,O,280,28030,708
28050,AMORTIZ.CONCESIUNILOR  BREVETELOR  LICENTELOR  MARCILOR COME,AMORTIZ.CONCESIUNILOR  BREVETELOR  LICENTELOR  MARCILOR COMERCIALE  DREPTURILOR SI ACTIVELOR SIMILARE,Asset,B,,No,,2805,6,S,280,2805,B,O,280,28050,709
28070,AMORTIZ.FONDULUI COMERCIAL (CONS),AMORTIZ.FONDULUI COMERCIAL (CONS),Asset,B,,No,,2807,6,S,280,2807,B,O,280,28070,710
28080,AMORTIZ.ALTOR IMOBILIZARI NECORPORALE,AMORTIZ.ALTOR IMOBILIZARI NECORPORALE,Asset,B,,No,,2808,6,S,280,2808,B,O,280,28080,711
29030,AJUST.PT.DEPREC.CHELT.DE DEZVOLTARE,AJUST.PT.DEPREC.CHELT.DE DEZVOLTARE,Asset,B,,No,,2903,6,S,290,2903,B,O,290,29030,712
29050,AJUST.PT.DEPREC.CONCESIUNILOR  BREVETELOR  LICENTELOR  MARCI,AJUST.PT.DEPREC.CONCESIUNILOR  BREVETELOR  LICENTELOR  MARCILOR COMERCIALE  DREPTURILOR SI ACTIVELOR SIMILARE,Asset,B,,No,,2905,6,S,290,2905,B,O,290,29050,713
29070,AJUST.PT.DEPREC.FONDULUI COMERCIAL,AJUST.PT.DEPREC.FONDULUI COMERCIAL,Asset,B,,No,,2907,6,S,290,2907,B,O,290,29070,714
29080,AJUST.PT.DEPREC.ALTOR IMOBILIZ.NECORPORALE,AJUST.PT.DEPREC.ALTOR IMOBILIZ.NECORPORALE,Asset,B,,No,,2908,6,S,290,2908,B,O,290,29080,715
29330,AJUST.PT.DEPREC.IMOBILIZ.NECORPORALE IN CURS DE EXECUTIE,AJUST.PT.DEPREC.IMOBILIZ.NECORPORALE IN CURS DE EXECUTIE,Asset,B,,No,,2933,5,S,293,2933,B,O,293,29330,716
21110,TERENURI ,TERENURI ,Asset,B,,No,,2111,6,S,211,2111,B,O,211,21110,717
21120,AMENAJARI DE TERENURI ,AMENAJARI DE TERENURI ,Asset,B,,No,,2112,6,S,211,2112,B,O,211,21120,718
21310,ECHIPAMENTE TEHNOLOGICE,ECHIPAMENTE TEHNOLOGICE,Asset,B,,No,,2131,6,S,213,2131,B,O,213,21310,719
21320,APARATE SI INSTALATII DE MASURARE CONTROL SI REGLARE MASINI ,APARATE SI INSTALATII DE MASURARE CONTROL SI REGLARE MASINI UTILAJE SI INSTALATII DE LUCRU ,Asset,B,,No,,2132,6,S,213,2132,B,O,213,21320,720
21330,MIJLOACE DE TRANSPORT,MIJLOACE DE TRANSPORT,Asset,B,,No,,2133,6,S,213,2133,B,O,213,21330,721
21340,ANIMALE SI PLANTATII,ANIMALE SI PLANTATII,Asset,B,,No,,2134,6,S,213,2134,B,O,213,21340,722
28110,AMORTIZ.AMENAJARILOR DE TERENURI,AMORTIZ.AMENAJARILOR DE TERENURI,Asset,B,,No,,2811,6,S,281,2811,B,O,281,28110,723
28120,AMORTIZ.CONSTRUCTIILOR,AMORTIZ.CONSTRUCTIILOR,Asset,B,,No,,2812,6,S,281,2812,B,O,281,28120,724
28130,AMORTIZ.INSTALATIILOR  MIJL.DE TRANSPORT  ANIMALELOR SI PLAN,AMORTIZ.INSTALATIILOR  MIJL.DE TRANSPORT  ANIMALELOR SI PLANTATIILOR,Asset,B,,No,,2813,6,S,281,2813,B,O,281,28130,725
28140,AMORTIZ.ALTOR IMOBILIZARI CORPORALE,AMORTIZ.ALTOR IMOBILIZARI CORPORALE,Asset,B,,No,,2814,6,S,281,2814,B,O,281,28140,726
29110,AJUST.PT.DEPREC.TERENURILOR SI AMENAJARILOR DE TERENURI,AJUST.PT.DEPREC.TERENURILOR SI AMENAJARILOR DE TERENURI,Asset,B,,No,,2911,6,S,291,2911,B,O,291,29110,727
29120,AJUST.PT.DEPREC.CONSTRUCTIILOR,AJUST.PT.DEPREC.CONSTRUCTIILOR,Asset,B,,No,,2912,6,S,291,2912,B,O,291,29120,728
29130,AJUST.PT.DEPREC.INSTALATIILOR  MIJL.DE TRANSPORT  ANIMALELOR,AJUST.PT.DEPREC.INSTALATIILOR  MIJL.DE TRANSPORT  ANIMALELOR SI PLANTATIILOR,Asset,B,,No,,2913,6,S,291,2913,B,O,291,29130,729
29140,AJUST.PT.DEPREC.ALTOR IMOBILIZARI CORPORALE,AJUST.PT.DEPREC.ALTOR IMOBILIZARI CORPORALE,Asset,B,,No,,2914,6,S,291,2914,B,O,291,29140,730
29310,AJUST.PT.DEPREC.IMOBILIZ.CORPORALE IN CURS DE EXECUTIE,AJUST.PT.DEPREC.IMOBILIZ.CORPORALE IN CURS DE EXECUTIE,Asset,B,,No,,2931,5,S,293,2931,B,O,293,29310,731
26710,SUME DATORATE DE ENTITATILE AFILIATE,SUME DATORATE DE ENTITATILE AFILIATE,Asset,B,,No,,2671,6,S,267,2671,B,O,267,26710,732
26720,DOB.AFERENTA SUMELOR DATORATE DE ENTITATILE AFILIATE,DOB.AFERENTA SUMELOR DATORATE DE ENTITATILE AFILIATE,Asset,B,,No,,2672,6,S,267,2672,B,O,267,26720,733
26730,CREANTE LEGATE DE INTERESELE DE PARTICIPARE,CREANTE LEGATE DE INTERESELE DE PARTICIPARE,Asset,B,,No,,2673,6,S,267,2673,B,O,267,26730,734
26740,DOB.AFERENTA CREANTELOR LEGATE DE INTERESELE DE PARTICIPARE,DOB.AFERENTA CREANTELOR LEGATE DE INTERESELE DE PARTICIPARE,Asset,B,,No,,2674,6,S,267,2674,B,O,267,26740,735
26750,IMPRUMUTURI ACORDATE PE TERMEN LUNG,IMPRUMUTURI ACORDATE PE TERMEN LUNG,Asset,B,,No,,2675,6,S,267,2675,B,O,267,26750,736
26760,DOB.AFERENTA IMPRUMUTURILOR ACORDATE PE TERMEN LUNG,DOB.AFERENTA IMPRUMUTURILOR ACORDATE PE TERMEN LUNG,Asset,B,,No,,2676,6,S,267,2676,B,O,267,26760,737
26780,ALTE CREANTE IMOBILIZATE,ALTE CREANTE IMOBILIZATE,Asset,B,,No,,2678,6,S,267,2678,B,O,267,26780,738
26790,DOB.AFERENTE ALTOR CREANTE IMOBILIZATE,DOB.AFERENTE ALTOR CREANTE IMOBILIZATE,Asset,B,,No,,2679,6,S,267,2679,B,O,267,26790,739
29610,AJUST. PT.PIERD. DE VAL. A ACTIUNILOR DETINUTE LA ENTITATILE,AJUST. PT.PIERD. DE VAL. A ACTIUNILOR DETINUTE LA ENTITATILE AFILIATE,Asset,B,,No,,2961,6,S,296,2961,B,O,296,29610,740
29620,AJUST. PT.PIERD. DE VAL. A INTERESELOR DE PARTICIPARE,AJUST. PT.PIERD. DE VAL. A INTERESELOR DE PARTICIPARE,Asset,B,,No,,2962,6,S,296,2962,B,O,296,29620,741
29630,AJUST. PT.PIERD. DE VAL. A ALTOR TITLURI IMOBILIZATE,AJUST. PT.PIERD. DE VAL. A ALTOR TITLURI IMOBILIZATE,Asset,B,,No,,2963,6,S,296,2963,B,O,296,29630,742
29640,AJUST. PT.PIERD. DE VAL. A SUMELOR DATORATE DE ENTITATILE AF,AJUST. PT.PIERD. DE VAL. A SUMELOR DATORATE DE ENTITATILE AFILIATE,Asset,B,,No,,2964,6,S,296,2964,B,O,296,29640,743
29650,AJUST. PT.PIERD. DE VAL. A CREANTELOR LEGATE DE INTERESELE D,AJUST. PT.PIERD. DE VAL. A CREANTELOR LEGATE DE INTERESELE DE PARTICIPARE,Asset,B,,No,,2965,6,S,296,2965,B,O,296,29650,744
29660,AJUST. PT.PIERD. DE VAL. A IMPRUMUTURILOR ACORDATE PE TERMEN,AJUST. PT.PIERD. DE VAL. A IMPRUMUTURILOR ACORDATE PE TERMEN LUNG,Asset,B,,No,,2966,6,S,296,2966,B,O,296,29660,745
29680,AJUST. PT.PIERD. DE VAL. A ALTOR CREANTE IMOBILIZATE,AJUST. PT.PIERD. DE VAL. A ALTOR CREANTE IMOBILIZATE,Asset,B,,No,,2968,6,S,296,2968,B,O,296,29680,746
30210,MATERIALE AUXILIARE,MATERIALE AUXILIARE,Asset,B,,No,,3021,6,S,302,3021,B,O,302,30210,747
30220,COMBUSTIBILI,COMBUSTIBILI,Asset,B,,No,,3022,6,S,302,3022,B,O,302,30220,748
30230,MATERIALE PT.AMBALAT,MATERIALE PT.AMBALAT,Asset,B,,No,,3023,6,S,302,3023,B,O,302,30230,749
30240,PIESE DE SCHIMB,PIESE DE SCHIMB,Asset,B,,No,,3024,6,S,302,3024,B,O,302,30240,750
30250,SEMINTE SI MATERIALE DE PLANTAT,SEMINTE SI MATERIALE DE PLANTAT,Asset,B,,No,,3025,6,S,302,3025,B,O,302,30250,751
30260,FURAJE,FURAJE,Asset,B,,No,,3026,6,S,302,3026,B,O,302,30260,752
30280,ALTE MATERIALE CONSUMABILE,ALTE MATERIALE CONSUMABILE,Asset,B,,No,,3028,6,S,302,3028,B,O,302,30280,753
39210,AJUST.PT.DEPREC.MATERIALELOR CONSUMABILE,AJUST.PT.DEPREC.MATERIALELOR CONSUMABILE,Asset,B,,No,,3921,6,S,392,3921,B,O,392,39210,754
39220,AJUST.PT.DEPREC.MATERIALELOR DE NATURA OBIECTELOR DE INVENTA,AJUST.PT.DEPREC.MATERIALELOR DE NATURA OBIECTELOR DE INVENTAR,Asset,B,,No,,3922,6,S,392,3922,B,O,392,39220,755
39410,AJUST.PT.DEPREC.SEMIFABRICATELOR,AJUST.PT.DEPREC.SEMIFABRICATELOR,Asset,B,,No,,3941,6,S,394,3941,B,O,394,39410,756
39450,AJUST.PT.DEPREC.PRODUSELOR FINITE,AJUST.PT.DEPREC.PRODUSELOR FINITE,Asset,B,,No,,3945,6,S,394,3945,B,O,394,39450,757
39460,AJUST.PT.DEPREC.PRODUSELOR REZIDUALE,AJUST.PT.DEPREC.PRODUSELOR REZIDUALE,Asset,B,,No,,3946,6,S,394,3946,B,O,394,39460,758
39510,AJUST.PT.DEPREC.MATERIILOR SI MATERIALELOR AFLATE LA TERTI,AJUST.PT.DEPREC.MATERIILOR SI MATERIALELOR AFLATE LA TERTI,Asset,B,,No,,3951,6,S,395,3951,B,O,395,39510,759
39520,AJUST.PT.DEPREC.SEMIFABRICATELOR AFLATE LA TERTI,AJUST.PT.DEPREC.SEMIFABRICATELOR AFLATE LA TERTI,Asset,B,,No,,3952,6,S,395,3952,B,O,395,39520,760
39530,AJUST.PT.DEPREC.PRODUSELOR FINITE AFLATE LA TERTI,AJUST.PT.DEPREC.PRODUSELOR FINITE AFLATE LA TERTI,Asset,B,,No,,3953,6,S,395,3953,B,O,395,39530,761
39540,AJUST.PT.DEPREC.PRODUSELOR REZIDUALE AFLATE LA TERTI,AJUST.PT.DEPREC.PRODUSELOR REZIDUALE AFLATE LA TERTI,Asset,B,,No,,3954,6,S,395,3954,B,O,395,39540,762
39560,AJUST.PT.DEPREC.ANIMALELOR AFLATE LA TERTI,AJUST.PT.DEPREC.ANIMALELOR AFLATE LA TERTI,Asset,B,,No,,3956,6,S,395,3956,B,O,395,39560,763
39570,AJUST.PT.DEPREC.MARFURILOR AFLATE LA TERTI,AJUST.PT.DEPREC.MARFURILOR AFLATE LA TERTI,Asset,B,,No,,3957,6,S,395,3957,B,O,395,39570,764
39580,AJUST.PT.DEPREC.AMBALAJELOR AFLATE LA TERTI,AJUST.PT.DEPREC.AMBALAJELOR AFLATE LA TERTI,Asset,B,,No,,3958,6,S,395,3958,B,O,395,39580,765
40910,FURNIZORI-DEBITORI PT.CUMPARARI DE BUNURI DE NATURA STOCURIL,FURNIZORI-DEBITORI PT.CUMPARARI DE BUNURI DE NATURA STOCURILOR,Asset,B,Yes,No,V_PREPAYMENT_ACCT,4091,5,S,409,4091,B,O,409,40910,766
44280,TVA NEEXIGIBILA,TVA NEEXIGIBILA,Asset,B,,No,,4428,5,S,442,4428,B,O,442,44280,767
40920,FURNIZORI-DEBITORI PT.PRESTARI DE SERVICII SI EXECUTARI DE L,FURNIZORI-DEBITORI PT.PRESTARI DE SERVICII SI EXECUTARI DE LUCRARI,Asset,B,,No,,4092,5,S,409,4092,B,O,409,40920,768
41111,CLIENTI RON,CLIENTI RON,Asset,B,Yes,No,C_RECEIVABLE_ACCT,4111,6,S,411,4111,B,O,411,41111,769
41112,CLIENTI RON INCASARI NEALOCATE,CLIENTI RON INCASARI NEALOCATE,Asset,B,Yes,No,B_UNIDENTIFIED_ACCT,4111,6,S,411,4111,B,O,411,41112,770
41180,CLIENTI INCERTI SAU IN LITIGIU,CLIENTI INCERTI SAU IN LITIGIU,Asset,B,,No,,4118,6,S,411,4118,B,O,411,41180,771
42820,ALTE CREANTE IN LEGATURA CU PERSONALUL,ALTE CREANTE IN LEGATURA CU PERSONALUL,Asset,B,,No,,4282,5,S,428,4282,B,O,428,42820,772
43820,ALTE CREANTE IN LEGATURA CU PERSONALUL,ALTE CREANTE IN LEGATURA CU PERSONALUL,Asset,B,,No,,4382,5,S,438,4382,B,O,438,43820,773
44240,TVA DE RECUPERAT,TVA DE RECUPERAT,Asset,B,Yes,No,T_RECEIVABLES_ACCT,4424,5,S,442,4424,B,O,442,44240,774
44260,TVA DEDUCTIBILA,TVA DEDUCTIBILA,Asset,B,Yes,No,T_CREDIT_ACCT,4426,5,S,442,4426,B,O,442,44260,775
44510,SUBVENTII GUV.,SUBVENTII GUV.,Asset,B,,No,,4451,6,S,445,4451,B,O,445,44510,776
44520,IMPRUMUTURI NERAMBURSABILE CU CARACTER DE SUBV.,IMPRUMUTURI NERAMBURSABILE CU CARACTER DE SUBV.,Asset,B,,No,,4452,6,S,445,4452,B,O,445,44520,777
44580,ALTE SUME PRIMITE CU CARACTER DE SUBV.,ALTE SUME PRIMITE CU CARACTER DE SUBV.,Asset,B,,No,,4458,6,S,445,4458,B,O,445,44580,778
44820,ALTE CREANTE PRIVIND BUGETUL STATULUI,ALTE CREANTE PRIVIND BUGETUL STATULUI,Asset,B,,No,,4482,5,S,448,4482,B,O,448,44820,779
45820,DECONTARI DIN OPERATII IN PARTICIPATIE - ACTIV,DECONTARI DIN OPERATII IN PARTICIPATIE - ACTIV,Asset,B,,No,,4582,5,S,458,4582,B,O,458,45820,780
48110,DECONTARI INTRE UNITATE SI SUBUNITATI-ACTIV,DECONTARI INTRE UNITATE SI SUBUNITATI-ACTIV,Asset,B,,No,,4811,5,S,481,4811,B,O,481,48110,781
48210,DECONTARI INTRE SUBUNITATI-ACTIV,DECONTARI INTRE SUBUNITATI-ACTIV,Asset,B,,No,,4821,5,S,482,4821,B,O,482,48210,782
51870,DOB.DE INCASAT,DOB.DE INCASAT,Asset,B,,No,,5187,5,S,518,5187,B,O,518,51870,783
50810,ALTE TITLURI DE PLASAMENT,ALTE TITLURI DE PLASAMENT,Asset,B,,No,,5081,6,S,508,5081,B,O,508,50810,784
50880,DOB.LA OBLIGATIUNI SI TITLURI DE PLASAMENT,DOB.LA OBLIGATIUNI SI TITLURI DE PLASAMENT,Asset,B,,No,,5088,6,S,508,5088,B,O,508,50880,785
51130,EFECTE DE INCASAT,EFECTE DE INCASAT,Asset,B,,No,,5113,5,S,511,5113,B,O,511,51130,786
51140,EFECTE REMISE SPRE SCONTARE,EFECTE REMISE SPRE SCONTARE,Asset,B,,No,,5114,5,S,511,5114,B,O,511,51140,787
51120,CECURI DE INCASAT,CECURI DE INCASAT,Asset,B,,No,,5112,5,S,511,5112,B,O,511,51120,788
51210,CONTURI LA BANCI IN LEI,CONTURI LA BANCI IN LEI,Asset,B,Yes,No,B_ASSET_ACCT,5121,6,S,512,5121,B,O,512,51210,789
51240,CONTURI LA BANCI IN VALUTA,CONTURI LA BANCI IN VALUTA,Asset,B,,No,,5124,6,S,512,5124,B,O,512,51240,790
51250,SUME IN CURS DE DECONTARE,SUME IN CURS DE DECONTARE,Asset,B,,No,,5125,6,S,512,5125,B,O,512,51250,791
53111,CASA IN LEI,CASA IN LEI,Asset,B,Yes,No,CB_ASSET_ACCT,5311,6,S,531,5311,B,O,531,53111,792
53112,CASA IN LEI,CASA IN LEI,Asset,B,Yes,No,CB_CASHTRANSFER_ACCT,5311,6,S,531,5311,B,O,531,53112,793
53140,CASA IN VALUTA,CASA IN VALUTA,Asset,B,,No,,5314,6,S,531,5314,B,O,531,53140,794
53210,TIMBRE FISCALE SI POSTALE,TIMBRE FISCALE SI POSTALE,Asset,B,,No,,5321,6,S,532,5321,B,O,532,53210,795
53220,BILETE DE TRATAMENT SI ODIHNA,BILETE DE TRATAMENT SI ODIHNA,Asset,B,,No,,5322,6,S,532,5322,B,O,532,53220,796
53230,TICHETE SI BILETE DE CALATORIE,TICHETE SI BILETE DE CALATORIE,Asset,B,,No,,5323,6,S,532,5323,B,O,532,53230,797
53280,ALTE VALORI,ALTE VALORI,Asset,B,,No,,5328,6,S,532,5328,B,O,532,53280,798
54110,ACREDITIVE IN LEI,ACREDITIVE IN LEI,Asset,B,,No,,5411,6,S,541,5411,B,O,541,54110,799
54120,ACREDITIVE IN VALUTA,ACREDITIVE IN VALUTA,Asset,B,,No,,5412,6,S,541,5412,B,O,541,54120,800
26910,VARSAMINTE DE EFECTUAT PRIVIND ACTIUNILE DETINUTE LA ENTITAT,VARSAMINTE DE EFECTUAT PRIVIND ACTIUNILE DETINUTE LA ENTITATILE AFILIATE,Liability,Credit,,No,,2691,5,S,269,2691,B,O,269,26910,801
26920,VARSAMINTE DE EFECTUAT PRIVIND INTERESELE DE PARTICIPARE,VARSAMINTE DE EFECTUAT PRIVIND INTERESELE DE PARTICIPARE,Liability,Credit,,No,,2692,5,S,269,2692,B,O,269,26920,802
26930,VARSAMINTE DE EFECTUAT PT.ALTE IMOBILIZARI FINANCIARE,VARSAMINTE DE EFECTUAT PT.ALTE IMOBILIZARI FINANCIARE,Liability,Credit,,No,,2693,5,S,269,2693,B,O,269,26930,803
42810,ALTE DATORII IN LEGATURA CU PERSONALUL,ALTE DATORII IN LEGATURA CU PERSONALUL,Liability,Credit,,No,,4281,4,S,428,4281,B,O,428,42810,804
43110,CONTRIB.UNITATII LA ASIGURARILE SOCIALE,CONTRIB.UNITATII LA ASIGURARILE SOCIALE,Liability,Credit,,No,,4311,5,S,431,4311,B,O,431,43110,805
43120,CONTRIB.PERSONALULUI LA ASIGURARILE SOCIALE,CONTRIB.PERSONALULUI LA ASIGURARILE SOCIALE,Liability,Credit,,No,,4312,5,S,431,4312,B,O,431,43120,806
43130,CONTRIB.ANGAJATORULUI PT.ASIGURARILE SOCIALE DE SANATATE,CONTRIB.ANGAJATORULUI PT.ASIGURARILE SOCIALE DE SANATATE,Liability,Credit,,No,,4313,5,S,431,4313,B,O,431,43130,807
43140,CONTRIB.ANGAJATILOR PT.ASIGURARILE SOCIALE DE SANATATE,CONTRIB.ANGAJATILOR PT.ASIGURARILE SOCIALE DE SANATATE,Liability,Credit,,No,,4314,5,S,431,4314,B,O,431,43140,808
43710,CONTRIB.UNITATII LA FONDUL DE SOMAJ,CONTRIB.UNITATII LA FONDUL DE SOMAJ,Liability,Credit,,No,,4371,5,S,437,4371,B,O,437,43710,809
43720,CONTRIB.PERSONALULUI LA FONDUL DE SOMAJ,CONTRIB.PERSONALULUI LA FONDUL DE SOMAJ,Liability,Credit,,No,,4372,5,S,437,4372,B,O,437,43720,810
43810,ALTE DATORII SOCIALE,ALTE DATORII SOCIALE,Liability,Credit,,No,,4381,4,S,438,4381,B,O,438,43810,811
44110,IMPOZITUL PE PROFIT,IMPOZITUL PE PROFIT,Liability,Credit,,No,,4411,5,S,441,4411,B,O,441,44110,812
44180,IMPOZITUL PE VENIT,IMPOZITUL PE VENIT,Liability,Credit,,No,,4418,5,S,441,4418,B,O,441,44180,813
44230,TVA DE PLATA,TVA DE PLATA,Liability,Credit,Yes,No,T_LIABILITY_ACCT,4423,4,S,442,4423,B,O,442,44230,814
44270,TVA COLECTATA,TVA COLECTATA,Liability,Credit,Yes,No,T_DUE_ACCT,4427,4,S,442,4427,B,O,442,44270,815
44810,ALTE DATORII FATA DE BUGETUL STATULUI,ALTE DATORII FATA DE BUGETUL STATULUI,Liability,Credit,Yes,No,WITHHOLDING_ACCT,4481,4,S,448,4481,B,O,448,44810,816
45110,DECONTARI INTRE ENTITATILE AFILIATE-ACTIV,DECONTARI INTRE ENTITATILE AFILIATE-ACTIV,Asset,B,Yes,No,INTERCOMPANYDUEFROM_ACCT,4511,5,S,451,4511,B,O,451,45110,817
45120,DECONTARI INTRE ENTITATILE AFILIATE-PASIV,DECONTARI INTRE ENTITATILE AFILIATE-PASIV,Liability,Credit,Yes,No,INTERCOMPANYDUETO_ACCT,4512,5,S,451,4512,B,O,451,45120,818
45180,DOB.AFERENTE DECONTARILOR INTRE ENTITATILE AFILIATE,DOB.AFERENTE DECONTARILOR INTRE ENTITATILE AFILIATE,Liability,Credit,,No,,4518,5,S,451,4518,B,O,451,45180,819
45310,DECONTARI PRIVIND INTERESELE DE PARTICIPARE,DECONTARI PRIVIND INTERESELE DE PARTICIPARE,Liability,Credit,,No,,4531,5,S,453,4531,B,O,453,45310,820
45380,DOB.AFERENTE DECONTARILOR PRIVIND INTERESELE DE PARTICIPARE,DOB.AFERENTE DECONTARILOR PRIVIND INTERESELE DE PARTICIPARE,Liability,Credit,,No,,4538,5,S,453,4538,B,O,453,45380,821
45510,ACTIONARI/ASOCIATI - CONTURI CURENTE,ACTIONARI/ASOCIATI - CONTURI CURENTE,Liability,Credit,,No,,4551,5,S,455,4551,B,O,455,45510,822
45580,ACTIONARI/ASOCIATI - DOBANZI LA CONTURI CURENTE,ACTIONARI/ASOCIATI - DOBANZI LA CONTURI CURENTE,Liability,Credit,,No,,4558,5,S,455,4558,B,O,455,45580,823
45810,DECONTARI DIN OPERATII IN PARTICIPATIE - PASIV,DECONTARI DIN OPERATII IN PARTICIPATIE - PASIV,Liability,Credit,,No,,4581,4,S,458,4581,B,O,458,45810,824
48120,DECONTARI INTRE UNITATE SI SUBUNITATI-PASIV,DECONTARI INTRE UNITATE SI SUBUNITATI-PASIV,Liability,Credit,,No,,4812,4,S,481,4812,B,O,481,48120,825
48220,DECONTARI INTRE SUBUNITATI-PASIV,DECONTARI INTRE SUBUNITATI-PASIV,Liability,Credit,,No,,4822,4,S,482,4822,B,O,482,48220,826
50910,VARSAMINTE DE EFECTUAT PT.ACTIUNILE DETINUTE LA ENTITATILE A,VARSAMINTE DE EFECTUAT PT.ACTIUNILE DETINUTE LA ENTITATILE AFILIATE,Liability,Credit,,No,,5091,5,S,509,5091,B,O,509,50910,827
50920,VARSAMINTE DE EFECTUAT PT.ALTE INVEST PE TERMEN SCURT,VARSAMINTE DE EFECTUAT PT.ALTE INVEST PE TERMEN SCURT,Liability,Credit,,No,,5092,5,S,509,5092,B,O,509,50920,828
51860,DOB.DE PLATIT,DOB.DE PLATIT,Liability,Credit,,No,,5186,4,S,518,5186,B,O,518,51860,829
51910,CREDITE BANCARE PE TERMEN SCURT,CREDITE BANCARE PE TERMEN SCURT,Liability,Credit,Yes,No,B_UNALLOCATEDCASH_ACCT,5191,5,S,519,5191,B,O,519,51910,830
51920,CREDITE BANCARE PE TERMEN SCURT NERAMBURSATE LA SCADENTA,CREDITE BANCARE PE TERMEN SCURT NERAMBURSATE LA SCADENTA,Liability,Credit,,No,,5192,5,S,519,5192,B,O,519,51920,831
51930,CREDITE EXT.GUV.,CREDITE EXT.GUV.,Liability,Credit,,No,,5193,5,S,519,5193,B,O,519,51930,832
51940,CREDITE EXT.GARANTATE DE STAT,CREDITE EXT.GARANTATE DE STAT,Liability,Credit,,No,,5194,5,S,519,5194,B,O,519,51940,833
51950,CREDITE EXT.GARANTATE DE BANCI,CREDITE EXT.GARANTATE DE BANCI,Liability,Credit,,No,,5195,5,S,519,5195,B,O,519,51950,834
51960,CREDITE DE LA TREZORERIA STATULUI,CREDITE DE LA TREZORERIA STATULUI,Liability,Credit,,No,,5196,5,S,519,5196,B,O,519,51960,835
51970,CREDITE INT.GARANTATE DE STAT,CREDITE INT.GARANTATE DE STAT,Liability,Credit,,No,,5197,5,S,519,5197,B,O,519,51970,836
51980,DOB.AFERENTE CREDITELOR BANCARE PE TERMEN SCURT,DOB.AFERENTE CREDITELOR BANCARE PE TERMEN SCURT,Liability,Credit,,No,,5198,5,S,519,5198,B,O,519,51980,837
16140,IMPRUM.EXT.DIN EMIS.DE OBLIG.GARANTATE DE STAT,IMPRUM.EXT.DIN EMIS.DE OBLIG.GARANTATE DE STAT,Liability,Credit,,No,,1614,5,S,161,1614,B,O,161,16140,838
16150,IMPRUM.EXT.DIN EMIS.DE OBLIG.GARANTATE DE BANCI,IMPRUM.EXT.DIN EMIS.DE OBLIG.GARANTATE DE BANCI,Liability,Credit,,No,,1615,5,S,161,1615,B,O,161,16150,839
16170,IMPRUM.INT.DIN EMIS.DE OBLIG.GARANTATE DE STAT,IMPRUM.INT.DIN EMIS.DE OBLIG.GARANTATE DE STAT,Liability,Credit,,No,,1617,5,S,161,1617,B,O,161,16170,840
16180,ALTE IMPRUM.DIN EMIS.DE OBLIG,ALTE IMPRUM.DIN EMIS.DE OBLIG,Liability,Credit,,No,,1618,5,S,161,1618,B,O,161,16180,841
16210,CREDITE BANCARE PE TERMEN LUNG,CREDITE BANCARE PE TERMEN LUNG,Liability,Credit,,No,,1621,5,S,162,1621,B,O,162,16210,842
16220,CREDITE BANCARE PE TERMEN LUNG NERAMBURSATE LA SCADENTA,CREDITE BANCARE PE TERMEN LUNG NERAMBURSATE LA SCADENTA,Liability,Credit,,No,,1622,5,S,162,1622,B,O,162,16220,843
16230,CREDITE EXT.GUV.,CREDITE EXT.GUV.,Liability,Credit,,No,,1623,5,S,162,1623,B,O,162,16230,844
16240,CREDITE BANCARE EXT.GARANTATE DE STAT,CREDITE BANCARE EXT.GARANTATE DE STAT,Liability,Credit,,No,,1624,5,S,162,1624,B,O,162,16240,845
16250,CREDITE BANCARE EXT.GARANTATE DE BANCI,CREDITE BANCARE EXT.GARANTATE DE BANCI,Liability,Credit,,No,,1625,5,S,162,1625,B,O,162,16250,846
16260,CREDITE DE LA TREZORERIA STATULUI,CREDITE DE LA TREZORERIA STATULUI,Liability,Credit,,No,,1626,5,S,162,1626,B,O,162,16260,847
16270,CREDITE BANCARE INT.GARANTATE DE STAT,CREDITE BANCARE INT.GARANTATE DE STAT,Liability,Credit,,No,,1627,5,S,162,1627,B,O,162,16270,848
16610,DATORII FATA DE ENTITATILE AFILIATE,DATORII FATA DE ENTITATILE AFILIATE,Liability,Credit,,No,,1661,5,S,166,1661,B,O,166,16610,849
